INDEX_NR,OPID,OPERATOR,ATYPE,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,TYPE_ENG,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_DATE,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,AIRPORT_ID,AIRPORT,STATE,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,DAMAGE,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,SPECIES_ID,SPECIES,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_REPAIRS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
11202,MIL,MILITARY,C-130H,561,,,,A,,,,,,,,,,FALSE,FALSE,7/6/2007,7,2007,Day,1435,KRNO,RENO TAHOE INTL,NV,AWP,,,,,100,,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
11203,MIL,MILITARY,UH-1N,128,,,,B,,,,,,,,,,FALSE,FALSE,7/8/2007,7,2007,Night,2210,KADW,ANDREWS AIR FORCE BASE,MD,AEA,,,,,20,,Take-off run,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,F1003,Pied-billed grebe,,,Medium,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
10262,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,9/21/2006,9,2006,Day,1139,KARA,ACADIANA REGIONAL ARPT,LA,ASW,,,,200,110,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,K3313,Broad-winged hawk,,,Medium,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10263,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,5/20/2006,5,2006,Day,1115,KLIT,BILL AND  HILLARY CLINTON NATIONAL ARPT,AR,ASW,,,,500,120,,Approach,E,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10264,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,3/3/2006,3,2006,Day,1630,KICT,WICHITA MID-CONTINENT ARPT,KS,ACE,,,,0,130,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,YH004,Horned lark,,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10265,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,2/16/2006,2,2006,Day,1445,KAGS,BUSH FLD,GA,ASO,,,,,,,Climb,E,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,K3302,Red-tailed hawk,,,Medium,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10266,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,5/13/2006,5,2006,Night,2230,KAVL,ASHEVILLE REGIONAL ARPT,NC,ASO,,,,,,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,ZS008,Common yellowthroat,,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10267,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,2/2/2006,2,2006,Dusk,1750,KMOB,MOBILE REGIONAL,AL,ASO,,,,,,,Approach,E,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,ZC2,Pipits,,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10268,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,5/23/2006,5,2006,Day,1630,KGTR,GOLDEN TRIANGLE REGIONAL,MS,ASO,,,,,,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,ZT001,Eastern meadowlark,,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10269,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,3/22/2006,3,2006,Day,1620,KLIT,BILL AND  HILLARY CLINTON NATIONAL ARPT,AR,ASW,,,,0,95,,Approach,E,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,Z,Perching birds (z),,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
1026,MIL,MILITARY,C-130E,561,,,,A,,,,,,,,,,FALSE,FALSE,6/25/1991,6,1991,Day,1530,KSDM,BROWN FLD MUNICIPAL ARPT,CA,AWP,,,,400,140,,Approach,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Unknown,,,,,UNKBM,Unknown bird - medium,2-10,2-10,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  C - 130 - E;  IMPACT -  ;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
10270,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,4/13/2006,4,2006,Day,1540,KMAF,MIDLAND INTL,TX,ASW,,,,0,130,,Approach,E,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,Z,Perching birds (z),,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10222,MIL,MILITARY,F-16C,561,,,,A,,,,,,,,,,FALSE,FALSE,8/22/2006,8,2006,Day,1430,KSGH,SPRINGFIELD BECKLEY MUNICIPAL,OH,AGL,,,,0,150,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,YI,Swallows,,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10223,MIL,MILITARY,F-16C,561,,,,A,,,,,,,,,,FALSE,FALSE,5/6/2006,5,2006,Day,1420,KFAT,FRESNO YOSEMITE INTL,CA,AWP,,,,200,165,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,YI,Swallows,,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10224,MIL,MILITARY,F-16C,561,,,,A,,,,,,,,,,FALSE,FALSE,4/13/2006,4,2006,Day,1400,KBKF,BUCKLEY ANGB ARPT,CO,ANM,,,,,,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,YH004,Horned lark,,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10225,MIL,MILITARY,F-16C,561,,,,A,,,,,,,,,,FALSE,FALSE,7/13/2006,7,2006,Day,1157,KFSD,JOE FOSS FIELD ARPT,SD,AGL,,,,30,165,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,UNKNOWN,,,,,N5,"Plovers, lapwings",,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10226,MIL,MILITARY,F-16C,561,,,,A,,,,,,,,,,FALSE,FALSE,3/16/2006,3,2006,Day,1120,KDSM,DES MOINES INTL,IA,ACE,,,,,,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,WEAPONS / MISSILE POD,,,,,ZT001,Eastern meadowlark,,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10227,MIL,MILITARY,F-16C,561,,,,A,,,,,,,,,,FALSE,FALSE,7/31/2006,7,2006,Day,1115,KBHB,HANCOCK COUNTY-BAR HARBOR,ME,ANE,,,,,,,Approach,E,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,YI,Swallows,,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10228,MIL,MILITARY,F-16C,561,,,,A,,,,,,,,,,FALSE,FALSE,7/6/2006,7,2006,Day,1100,KBHB,HANCOCK COUNTY-BAR HARBOR,ME,ANE,,,,,,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,UNKNOWN,,,,,YI,Swallows,,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10229,MIL,MILITARY,F-16C,561,,,,A,,,,,,,,,,FALSE,FALSE,9/7/2006,9,2006,Day,1030,KHUF,TERRE HAUTE INTL ARPT-HULMAN FIELD,IN,AGL,,,,,,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,YH004,Horned lark,,,Small,,SOURCE = BASH NR xxxxxx (xx/x/xx UPDATED ARPT FROM KTTH TO KHUF),,0,,0,,0,,,,BASH,,,,11/8/2012,FALSE,FALSE
1022,MIL,MILITARY,A-10A,345,,22,,A,,,,,,,,,,FALSE,FALSE,6/19/1991,6,1991,Dusk,2025,KMYR,MYRTLE BEACH INTL,SC,ASO,,,,300,150,,Climb,N,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNKBM,Unknown bird - medium,2-10,2-10,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  A - 10 - ;  IMPACT -  CANOPY WINDSCREEN;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
10230,MIL,MILITARY,F-16C,561,,,,A,,,,,,,,,,FALSE,FALSE,4/13/2006,4,2006,Day,930,KBKF,BUCKLEY ANGB ARPT,CO,ANM,,,,,,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,YH004,Horned lark,,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10231,MIL,MILITARY,F-16C,561,,,,A,,,,,,,,,,FALSE,FALSE,7/18/2006,7,2006,Day,930,KSGH,SPRINGFIELD BECKLEY MUNICIPAL,OH,AGL,,,,0,,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,ZT001,Eastern meadowlark,,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
1060,MIL,MILITARY,T-38A,,,,,A,,,,,,,,,,FALSE,FALSE,5/29/1996,5,1996,Day,1200,KLBB,LUBBOCK PRESTON SMITH INTL ARPT,TX,ASW,,,,0,130,0,Take-off run,N,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,1,1,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  T - 38 - ;  IMPACT -  NOSE;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
12792,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,10/10/2008,10,2008,Day,900,KJAN,JACKSON EVERS INTL,MS,ASO,,,,,90,,Take-off run,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,K5102,American kestrel,,,Small,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
12794,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,10/12/2008,10,2008,Night,2215,KCHS,CHARLESTON AFB/INTL ARPT,SC,ASO,,,,,210,,Approach,E,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,ZS008,Common yellowthroat,,,Small,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
12796,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,10/12/2008,10,2008,Day,1050,KCOS,COLORADO SPRINGS MUNICIPAL,CO,ANM,,,,,120,,Landing,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
12798,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,10/13/2008,10,2008,Night,2045,KPSM,PEASE INTL TRADEPORT,NH,ANE,,,,,200,,Climb,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
1279,MIL,MILITARY,C-130H,561,,,,A,,,,,,,,,,FALSE,FALSE,6/3/1993,6,1993,Day,1039,PAGA,EDWARD G PITKA SR ARPT,AK,AAL,,,,150,135,,Climb,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNKBM,Unknown bird - medium,2-10,2-10,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  C - 130 - H;  IMPACT -  FUSELAGE;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
12801,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,10/14/2008,10,2008,Day,1045,KSGH,SPRINGFIELD BECKLEY MUNICIPAL,OH,AGL,,,,,,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,YH004,Horned lark,,,Small,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
12806,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,10/14/2008,10,2008,Day,1340,KCHS,CHARLESTON AFB/INTL ARPT,SC,ASO,,,,,130,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
1280,MIL,MILITARY,C-141B,561,,,,A,,,,,,,,,,FALSE,FALSE,6/7/1993,6,1993,Day,910,KSBD,SAN BERNARDINO INTL ARPT,CA,AWP,,,,0,120,0,Landing Roll,N,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,2-10,2-10,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  C - 141 - B;  IMPACT -  RADOME-LT SIDE;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
10774,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,12/12/2006,12,2006,Day,1600,KAEX,ALEXANDRIA INTL,LA,ASW,,,,0,150,0,Take-off run,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,0,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
10775,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,12/12/2006,12,2006,Day,1027,KLBB,LUBBOCK PRESTON SMITH INTL ARPT,TX,ASW,,,,300,116,0,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Engine Shut Down,,,,O2111,Rock pigeon,,,Small,,SOURCE = BASH NR xxxxxx (x/xx/xx UPDATED BIRD CODE),,0,,0,,0,Deleted,Deleted,,BASH,,,,7/24/2013,FALSE,FALSE
10777,MIL,MILITARY,T-1A,748,,31,01,A,,,,,,,,,,FALSE,FALSE,12/13/2006,12,2006,Day,1530,KMGM,MONTGOMERY REGIONAL ARPT,AL,ASO,,,,1500,200,,Approach,E,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,,,Y,Perching birds (y),,,Small,,SOURCE = BASH NR xxxxxx,,0,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
1118,MIL,MILITARY,KC-135R,148,,,,A,,,,,,,,,,TRUE,TRUE,8/11/1998,8,1998,Dusk,,KLNK,LINCOLN ARPT,NE,ACE,,,,0,150,0,Landing Roll,N,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,YI005,Barn swallow,2-10,2-10,Small,,SOURCE = BASH NR xxxxx,"REMARKS -  FAA REPORT.  PILOT WARNED OF BIRDS (NOTAM) YES;  AIRCRAFT -  KC - 135 - R;  IMPACT -  NOSE,FUSELAGE, ENGINES 1 & 2;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
11190,MIL,MILITARY,F-15C,,,,,A,,,,,,,,,,FALSE,FALSE,7/2/2007,7,2007,Day,850,KVPS,EGLIN AFB/NW FLORIDA REGIONAL ARPT,FL,ASO,,,,,100,,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,T1002,Chimney swift,,,Small,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
